,question,answer,img_id,type
397,có bao nhiêu chiếc máy bay đều được trang trí giống nhau bay đồng loạt,bảy,467142,1
398,màu của bộ đồ là gì,màu đen,19955,2
399,màu của tòa án là gì,màu xanh dương,397772,2
400,màu của vòi nước là gì,màu đỏ,403398,2
401,màu của chiếc ô là gì,màu xanh dương,323448,2
402,màu của chiếc ô là gì,màu cam,214460,2
403,có bao nhiêu biển báo đường phố được gắn vào một cột điện,hai,209630,1
404,người đàn ông và phụ nữ đang nói chuyện ở đâu,phòng bếp,325809,3
405,hai đứa trẻ đang chơi bóng chày ở đâu,đường phố,301916,3
406,màu của nhà vệ sinh là gì,màu trắng,324443,2
407,những gì đứng đầu với các loại thực phẩm và kem khác nhau,đĩa ăn,542777,0
408,nhóm các bông hoa đặt ở đâu,cái lọ,323028,3
409,có bao nhiêu người đi xe đạp leo núi đang nghỉ ngơi trên một con đường mòn,hai,42493,1
410,người đàn ông đang ngồi ở đâu,xe ô tô,389577,3
411,điều gì bù đắp cho thịt bò teriyaki sẫm màu trong món xào,rau,352418,0
412,màu của xe buýt là gì,màu cam,178242,2
413,điều gì chạy qua cỏ mang một chiếc dĩa nhựa,con chó,455506,0
414,một chuyến tàu tàu điện ngầm đã rời khỏi nhà ga,xe ô tô,400152,0
415,màu của con chim là gì,màu nâu,148474,2
416,những gì xe lôi kéo lên đường xuống một con đường tuyết,con ngựa,352007,0
417,màu của gấu là gì,màu nâu,310748,2
418,có bao nhiêu con ngựa vằn trên cánh đồng với cây và cỏ,ba,504635,1
419,màu sắc của giày là gì,màu nâu,79613,2
420,có bao nhiêu người đang giữ một con ngựa đua trên đường đua,ba,255123,1
421,người mặc những gì đang chơi tennis trong nhà,quần short,500062,0
422,tivi phát ở đâu,phòng,164348,3
423,màu của bông hoa là gì,màu tía,238768,2
424,màu của áo là gì,màu xám,516176,2
425,người đàn ông mặc những gì đi bộ trên một con đường tại một cuộc đi bộ chéo,áo khoác,553912,0
426,một số bánh rán nằm ở đâu,hộp,513266,3
427,những gì trong công viên,băng ghế,391371,0
428,những gì đang rời khỏi máy ảnh,ngựa vằn,335326,0
429,cái đang đỗ ở bên đường là gì,xe tải,569565,0
430,người đàn ông đang bay trên bãi biển là gì,diều,382345,0
431,hai người đi thang máy trượt tuyết trên tuyết đã làm gì,núi,376393,0
432,phòng tắm sạch sẽ nằm ở đâu,nhà ở,449859,3
433,màu của bông hoa là gì,màu tía,466671,2
434,màu của băng ghế là gì,màu vàng,240653,2
435,một con gấu minh họa giữ bên cạnh một cái cây,diều,421437,0
436,màu của bầu trời là gì,màu xanh dương,35485,2
437,những gì đang ngồi trên mặt đất được kéo bởi hai người đàn ông,con voi,566538,0
438,những gì được xếp chồng lên bên cạnh hành tây và bông cải xanh,cà rốt,471814,0
439,màu của dấu hiệu là gì,màu đỏ,107362,2
440,có bao nhiêu xe cứu hỏa bật đèn bị dừng lại trên con đường này,hai,74411,1
441,có bao nhiêu con hươu cao cổ bị cây và đá bao quanh,ba,110611,1
442,những gì kéo lên dọc theo một số tòa nhà,tàu hỏa,338986,0
443,nhóm bàn chải đánh răng đầy màu sắc ở đâu,thùng chứa,7559,3
444,nhóm người bên ngoài vào ban đêm dùng gì,điện thoại,470288,0
445,màu sắc của nhân vật là gì,màu tía,220218,2
446,cô gái đang chụp ảnh mình ở đâu,gương,160810,3
447,người đàn ông chuẩn bị pizza ở đâu,lò vi sóng,233877,3
448,những gì đi vào một đường hầm đá cũ,con ngựa,514690,0
449,hai người phụ nữ đang ở đâu,phòng bếp,320875,3
450,những gì được tập trung vào nhiếp ảnh gia để cung cấp một cái nhìn chính diện,ngựa rằn,342682,0
451,màu của chiếc bình là gì,màu trắng,325799,2
452,một số chàng trai trẻ đang vui vẻ ở đâu,đường phố,213034,3
453,có gì đứng trong cánh đồng này,con ngựa,401539,0
454,những gì chứa đầy rau do tay nắm giữ,đĩa ăn,568882,0
455,người đàn ông nằm ở đâu,giường,300375,3
456,có bao nhiêu người lớn ăn mặc kỳ lạ chuẩn bị trượt tuyết,năm,12459,1
457,màu của áo khoác là gì,màu vàng,301602,2
458,truyền hình được phát ở đâu,phòng,21353,3
459,những gì được tổ chức cùng với băng vịt chứa đầy táo,máy xay,519359,0
460,tất cả những gì trong cánh đồng này,hươu cao cổ,421009,0
461,có bao nhiêu con chim đứng trong nước được lắp ráp theo chiều cao,ba,418847,1
462,cái gì trên sàn trong một căn phòng,cái túi,343229,0
463,trong một khu vực có thảm thực vật màu xanh lá cây và màu vàng đứng như thế nào,ngựa rằn,375573,0
464,màu của chiếc mũ là gì,màu tía,21345,2
465,người đàn ông cởi trần chụp ảnh tự sướng trong gương ở đâu,phòng tắm,210189,3
466,cái gì đào sâu vào cốc nhựa,con mèo,344928,0
467,cái gì đang ngồi trên đĩa trắng,sandwich,346262,0
468,bức tượng đứng giữa ao cầm cái gì,chiếc ô,365540,0
469,màu của đồ nội thất là gì,màu trắng,120399,2
470,những gì đi bộ một mình trên cánh đồng cỏ,con ngựa,518255,0
471,điều gì nằm trên đầu của nó trên bàn phím máy tính xách tay,con chó,427034,0
472,những gì chuyến tàu đi qua phía đất nước xanh tươi tốt,động cơ,414068,0
473,màu của bảng là gì,màu xanh lá,264709,2
474,màu của chiếc nắp là gì,màu trắng,441751,2
475,đâu là người sửa chữa tủ,phòng bếp,280454,3
476,màu của gấu là gì,màu vàng,551166,2
477,màu của gạch là gì,màu nâu,487256,2
478,cái gì ngồi trên giường và đọc một cuốn sách,con mèo,364725,0
479,những gì được bao phủ trong cỏ và cỏ dại vào ban đêm,bát,410670,0
480,người đàn ông đang giữ một ván trượt đang đứng ở đâu,ô cửa,511802,3
481,những gì bắt đầu bay từ nước,con chim,576398,0
482,màu của đèn giao thông là gì,màu vàng,244478,2
483,những gì được bao phủ trong lá nhôm là nướng trong lò,món ăn,344795,0
484,cái gì đã làm cho trông giống như bánh mì xúc xích,bánh,380300,0
485,bánh sandwich được gói ở đâu,giấy bạc,254225,3
486,giường với một đứa trẻ nằm trên nó đặt ở đâu,phòng ngủ,535768,3
487,những gì nhai trên đồ chơi trên sàn nhà,con chó,460430,0
488,màu của các chuyến tàu là gì,màu xanh dương,39556,2
489,màu của gấu là gì,màu xám,2770,2
490,những gì nhìn vào gương trong khi hình ảnh của nó đang được chụp,con mèo,490639,0
491,những gì đang chờ mẹ cô trở về,con mèo,461410,0
492,người phụ nữ chỉ và giữ là gì,máy sấy khô,384136,0
493,màu tóc là gì,màu đen,204919,2
494,màu tóc là gì,màu trắng,532555,2
495,màu của bông hoa là gì,màu trắng,6263,2
496,những gì nằm tại bến cảng dọc theo những chiếc thuyền khác,con thuyền,575441,0
497,mèo xiêm đánh hơi hoa vàng và đỏ ở đâu,lọ cắm hoa,138699,3
498,những gì đi dọc theo con trâu thông qua địa hình khô,ngựa rằn,459898,0
499,hai người phụ nữ chuẩn bị thức ăn ở đâu,phòng bếp,89099,3
500,những gì đặt gần cuộn tường phương đông,lọ cắm hoa,431401,0
501,cái gì đang ngồi trên đĩa pizza,đồ chơi,513283,0
502,anh chàng đang mang những gì trên tay,ván lướt sóng,581557,0
503,đầu bếp chuẩn bị thức ăn ở đâu,phòng bếp,425758,3
504,màu của đoạn giới thiệu là gì,màu đỏ,293966,2
505,hai con ngựa kéo những gì xuống phố,xe,421978,0
506,thứ gì bắn tung tóe với sơn nằm trên cánh đồng,xe tải,485532,0
507,màu của áo là gì,màu nâu,450940,2
508,màu của áo là gì,màu đen,50553,2
509,cái gì đậu gần một chiếc ô tô,xe tải,377946,0
510,người phụ nữ đứng ở đâu,phòng bếp,450478,3
511,có bao nhiêu ván tuyết đang dựa vào tường,năm,318006,1
512,màu của con mèo là gì,màu đen,140360,2
513,những gì đang ngồi trong món nướng,rau,431323,0
514,những gì xếp hàng và đỗ bên cạnh nhau,xe máy,386908,0
515,những gì được neo đậu tại bến tàu bằng dây thừng,con thuyền,399538,0
516,những gì trong một bao vây bởi một cái cây,ngựa rằn,575643,0
517,cái gì đang ngồi trên một cái đĩa,pizza,532571,0
518,màu của gấu là gì,màu đen,458879,2
519,màu của lá là gì,màu nâu,435803,2
520,mèo con đang chơi ở đâu,gương,460661,3
521,những gì chủ yếu được trang trí bằng màu trắng,phòng tắm,380854,0
522,người phụ nữ lấy cái gì của băng chuyền,hành lý,570810,0
523,những gì đỗ trên đường phố gần các tòa nhà,xe máy,557552,0
524,những gì đang đi bộ xung quanh trên một số bãi cỏ,gấu,357386,0
525,một số động vật tấn công ở giữa hư không,xe ô tô,529004,0
526,hai người đàn ông mặc trang phục trượt tuyết đứng trên cái gì phủ đầy tuyết,đồi,523955,0
527,màu của con chim là gì,màu trắng,15016,2
528,những gì đang đi trên một cánh đồng tuyết phủ tuyết,gấu,503207,0
529,bao nhiêu người đàn ông chơi wii trong một phòng khách chật chội,hai,495732,1
530,hai cô gái đang đánh răng ở đâu,phòng tắm,307881,3
531,cái gì đậu bên ngoài tòa nhà,xe ô tô,357944,0
532,người uống một ly rượu ở đâu,quán bar,319430,3
533,những gì đang đến gần trên đường tàu,phương tiện giao thông,508996,0
534,màu sắc của hành khách là gì,màu vàng,385305,2
535,cái gì nằm trên đầu của nó trên một khúc gỗ lật nghiêng,gấu,378765,0
536,có bao nhiêu người gắt gỏng đang ngồi trên một chiếc bàn dài,ba,523995,1
537,những gì được hiển thị trên bầu trời xanh,tòa nhà,402334,0
538,màu của con mèo là gì,màu đen,179965,2
539,hai chàng trai trẻ đang ăn pizza ở đâu,phòng bếp,175480,3
540,màu của lọ mứt là gì,màu cam,78695,2
541,màu sắc của mũ bảo hiểm là gì,màu trắng,560615,2
542,màu của vòi nước là gì,màu đỏ,460290,2
543,có bao nhiêu người đàn ông tạo kiểu tóc cho một người phụ nữ khi cô ấy sử dụng điện thoại thông minh,hai,545944,1
544,mèo con nhỏ bé trông buồn đang ở đâu,chậu,209747,3
545,đậu hà lan được nấu chín ở đâu,chảo,67496,3
546,màu của khu vực là gì,màu xanh lá,314647,2
547,những gì trên quầy gỗ,donut,499922,0
548,có bao nhiêu cảnh sát đang cưỡi ngựa xuyên qua một đám đông,bốn,160968,1
549,những gì sạch sẽ và sẵn sàng cho khách để sử dụng,nhà vệ sinh,418226,0
550,cái gì đang đỗ trên đường băng trong một bức tranh đen trắng,máy bay,443737,0
551,đốm đen trắng trong đồng cỏ,con ngựa,449132,0
552,màu của cây là gì,màu xanh lá,22767,2
553,những gì đỗ với những cái khác trong một bãi đậu xe,xe máy,561037,0
554,những gì lát trên bề mặt gỗ,quả táo,366493,0
555,cái gì ngồi trên khom lưng trước cửa,con mèo,360943,0
556,có bao nhiêu con ngựa vằn đứng cùng nhau trong cánh đồng cỏ,ba,504635,1
557,cái gì đang được đặt trong khối dao bằng gỗ,dao,370842,0
558,ba người cho thấy gì,điện thoại,490320,0
559,người chơi quần vợt đánh cái gì bằng cây vợt của anh ta,quả bóng,344364,0
560,có bao nhiêu con hươu cao cổ rúc vào cổ con hươu cao cổ khác,một,59151,1
561,màu sắc của thực phẩm là gì,màu vàng,229884,2
562,những gì được hiển thị trên một cái đĩa,sandwich,575755,0
563,cô gái trẻ châu á giữ được gì,chiếc ô,509590,0
564,"những gì có thể có, xé toạc ô tô và làm tổn thương những người ngồi trong xe",gấu,341094,0
565,màu tóc là gì,màu đỏ,133937,2
566,người đàn ông và phụ nữ đang giữ gì,pizza,491008,0
567,màu của dĩa nhựa là gì,màu tía,400926,2
568,màu sắc của vành là gì,màu cam,537246,2
569,màu sắc của đôi giày là gì,màu xanh lá,460737,2
570,màu của áo là gì,màu đỏ,468626,2
571,cái gì đang đỗ bên cạnh đồng hồ,xe ô tô,471097,0
572,em bé đang chơi ở đâu,giường,239757,3
573,"có bao nhiêu máy bay đang đứng trên sân bay, hành khách và hành lý trên ô tô",ba,362130,1
574,những gì gắn liền với một con ngựa kéo,con ngựa,548713,0
575,những gì xuất hiện từ chiếc bình màu xanh,bông hoa,580766,0
576,những gì ngồi cạnh nhau tại nhà ga,xe lửa,432332,0
577,những gì được bao quanh bởi cây xanh,tòa tháp,349678,0
578,màu của áo là gì,màu xám,457822,2
579,màu của vỏ là gì,màu tía,308470,2
580,người phụ nữ đang cắt với kem roi là gì,bánh,538163,0
581,những chiếc ghế dài màu vàng và một chiếc ô được phản chiếu ở đâu,hồ bơi,141224,3
582,màu của lá là gì,màu xanh lá,418989,2
583,cái gì đang ngồi cạnh màn hình máy tính bên cạnh loa,con mèo,371117,0
584,màu của con cừu là gì,màu trắng,543665,2
585,những người lớn tuổi ngồi ở đâu,chiếc ô,174399,3
586,có bao nhiêu con bê đang đẻ trên đồng cỏ,hai,496439,1
587,những gì đang được chăn thả trong khu vực có hàng rào,con bò,576200,0
588,những gì được bao quanh bởi những ngôi nhà đồ chơi,trạm,560466,0
589,con chó đang bị đẩy xung quanh đâu,xe đẩy,137931,3
590,có bao nhiêu hình ảnh đồ ăn khác nhau,sáu,58796,1
591,đứa trẻ nhỏ ngủ ở đâu,giường,560726,3
592,người đàn ông mặc gì khi cầm một con chim,găng tay,440529,0
593,những gì tràn ngập những người bên cạnh một số xe hơi,xe tải,501153,0
