,question,answer,img_id,type
399,những gì đỗ gần con đường trải nhựa,xe tải,503404,0
400,những gì đang nằm trên bàn trong khi ai đó giữ một cặp kính mắt mới lạ trên mặt,con mèo,549649,0
401,anh chàng mặc áo sơ mi trắng đội mũ lưỡi trai vắt sữa con gì,con bò,576084,0
402,pizza đã sắp xếp ở đâu để làm cho một khuôn mặt cười,hộp,97411,3
403,rau sẽ được rang ở đâu,lò vi sóng,492924,3
404,người phụ nữ cưỡi trên con dốc tuyết phủ,ván trượt,363126,0
405,ba con chó lớn ngồi ở đâu,hộp,336843,3
406,màu của cái mỏ con vật là gì,màu đỏ,305315,2
407,có bao nhiêu người đang đứng bên ngoài một chiếc xe tải bán hàng tự động,bảy,286137,1
408,ba người trượt tuyết lấy những gì nâng núi lên,bầu trời,434618,0
409,màu sắc của bông hoa là gì,màu tía,530645,2
410,có bao nhiêu bức ảnh của một người đàn ông đang ngủ trên băng ghế,hai,338218,1
411,có bao nhiêu động cơ xe lửa được kết nối và trên đường ray trong một thị trấn nhỏ,hai,168434,1
412,có bao nhiêu người đang đánh răng trong phòng tắm,hai,376241,1
413,người phụ nữ lấy một chiếc bánh pizza ra khỏi lò ở đâu,phòng bếp,257336,3
414,người đàn ông mỉm cười ở đâu trong khi một người đàn ông khác chụp ảnh,gương,40219,3
415,căn phòng nghỉ ngơi rất đẹp với một lưu vực lớn những gì,chậu,391656,0
416,màu của nước ép là gì,màu cam,92575,2
417,đèn chiếu sáng ở đâu,cửa sổ,325073,3
418,một số người cưỡi những gì một đường phố và cây cối,xe máy,508985,0
419,sự phản chiếu của một người phụ nữ được nhìn thấy ở đâu,gương,237976,3
420,những quả táo xanh và cam ở đâu,cái mâm,303937,3
421,người đàn ông đang ngồi ở đâu,tòa tháp,229184,3
422,thức ăn cùng những quả chuố được nấu ở đâu,chảo,436407,3
423,con voi con đang tắm ở đâu,hồ bơi,29085,3
424,có bao nhiêu con bò đứng cạnh một con bò khác đang ngồi trong một bãi đất,một,378700,1
425,có bao nhiêu người đàn ông ăn mặc đẹp uống bia và ăn pizza,sáu,77195,1
426,một chiếc bánh pizza được làm ra ở đâu,lò vi sóng,140017,3
427,những gì nó thực hiện nhiệm vụ của mình trên bãi biển,phương tiện giao thông,403065,0
428,chàng trai trẻ với ván trượt lướt qua những gì,xe buýt,577403,0
429,màu của tấm thảm là gì,màu đỏ,327726,2
430,màu của tuyết là gì,màu trắng,231134,2
431,cô dâu chú rể cắt những gì với nhau,bánh,564058,0
432,có một con ngựa kéo những gì,xe,508639,0
433,những gì có thể được nhìn thấy trên tất cả các phía của tháp,đồng hồ,526256,0
434,những gì đang nhìn lại những người đang chụp ảnh của mình,con bò,470145,0
435,có bao nhiêu con chó cắn vào trò chơi ném đĩa khi ở công viên,ba,275542,1
436,bông hoa màu xanh bên cạnh quả lê ở đâu,lọ cắm hoa,228376,3
437,gấu bông nâu đang ngồi ở đâu,cái ghế,357095,3
438,màu của điện thoại là gì,màu đỏ,154916,2
439,màu của lửa là gì,màu vàng,136338,2
440,"những gì nhìn từ mặt đất, thông qua một số đường dây điện",máy bay,410221,0
441,những gì được thắp sáng trong chiếc cốc thủy tinh lớn với những ngọn nến khác xung quanh nó,nến,445662,0
442,màu của áo là gì,màu xanh lá,313720,2
443,có bao nhiêu người đàn ông đang vận chuyển cừu trong một chiếc xe trượt tuyết,bốn,262861,1
444,những gì gặm cỏ trong một số mặt đất thưa thớt dưới ánh mặt trời,ngựa vằn,453649,0
445,có bao nhiêu đường ở góc đường henry st. and love la,một,493503,1
446,có bao nhiêu chiếc bánh rán bên trong một hộp bánh rán dunkin 'đang mở,sáu,411624,1
447,những gì giữ vào lồng kim loại trong khi bơi,gấu,539067,0
448,"có bao nhiêu con ngựa chăn thả trong các chuồng khác nhau, một số mặc chăn",bốn,435334,1
449,những gì đang đứng trên cỏ trong khi con chó thứ ba chạy lên phía sau họ,con chó,485489,0
450,cái gì đậu so với đồng hồ đậu xe bị chìm trong tuyết,xe đạp,352652,0
451,anh chàng đang cưỡi trên con đường là gì với những người đang xem,xe máy,413822,0
452,hai đứa trẻ đứng ở đâu chơi wii,thư viện,298483,3
453,"những gì chứa đầy bút chơi cho bé, tv màn hình phẳng và đồ nội thất",phòng,398209,0
454,màu của dĩa nhựa là gì,màu đỏ,231126,2
455,màu của bông hoa là gì,màu đỏ,139333,2
456,những gì phản ánh một bồn tắm,gương,474786,0
457,có bao nhiêu người đang đứng bên ngoài tòa nhà lớn ''sone '',bốn,525058,1
458,điều gì đang lái xe trước những chiếc ô tô khác,xe đẩy,376625,0
459,những gì nép mình trong ốc đảo thực vật,băng ghế,507313,0
460,những gì đang giữ một thức uống lành mạnh nằm bên cạnh một quả chuối và một bát granola,hộp,454731,0
461,bãi xe lửa màu cam và xám ở đâu,trạm,361601,3
462,màu của cái tủ là gì,màu xanh dương,308686,2
463,bồn cầu trắng ở đâu,phòng tắm,375544,3
464,những gì ngồi trên khay trên bàn,cây kéo,537692,0
465,người đang ở đâu trong khi mọi người trong tủ quần áo thò tay qua cánh cửa đang mở,giường,14575,3
466,những gì bị mắc kẹt trong khu vực hàng rào,chiếc ô,390094,0
467,màu của chiếc thuyền là gì,màu xanh lá,463655,2
468,hai người mang theo gì khi đi qua đại dương,ván lướt sóng,383533,0
469,những gì lên đến đầu gối của họ trên cỏ,con voi,456483,0
470,những gì chứa đầy những miếng trái cây khác nhau,cái lọ,344222,0
471,những gì nhỏ và có nhà vệ sinh màu be,phòng tắm,439398,0
472,những thứ màu tím nối trên một tấm vải màu tím đã làm gì,đồ chơi,369998,0
473,người phụ nữ tắm cho hai đứa trẻ ở đâu,bồn tắm,176947,3
474,bếp cũ đang được thay thế ở đâu,phòng bếp,75802,3
475,người đàn ông cưỡi những gì xuống một ngọn núi phủ tuyết,ván trượt,486172,0
476,màu của ngôi nhà là gì,màu đỏ,187869,2
477,có bao nhiêu miếng bánh pizza phô mai đang nằm trên đĩa,ba,335072,1
478,người phụ nữ đang ngồi ở đâu,cái ghế,308936,3
479,có bao nhiêu người đang ngồi trên đồi bên cạnh một con dê,hai,252807,1
480,con mèo đang đi trên ván sàn bụi bặm ở đâu,nhà ở,489606,3
481,màu của gấu là gì,màu trắng,469181,2
482,màu của ghế là gì,màu trắng,284464,2
483,người phụ nữ mỉm cười giữ lấy gì trong không khí,chuối,413295,0
484,những gì đang đậu trên đường ray xe lửa,xe lửa,482585,0
485,màu của bếp là gì,màu vàng,111152,2
486,một người đàn ông đội mũ và giữ những gì,điện thoại,391199,0
487,màu của bông hoa là gì,màu tía,439366,2
488,con mèo đen trắng đang ngồi ở đâu,chậu,567754,3
489,một lò vi sóng đang sưởi ấm cái gì đó ở đâu,tách,250533,3
490,có bao nhiêu người đàn ông đang đứng cạnh nhau,bốn,84801,1
491,những gì đang đi bộ bên cạnh bãi biển,gia súc,382671,0
492,nơi chụp ảnh tự sướng ở đâu,cửa,114510,3
493,có bao nhiêu con gấu bắc cực đang chiến đấu trên đá,hai,538737,1
494,cái gì đang đứng ở cuối con thuyền,con bò,382670,0
495,"những gì chứa đầy giày, một chiếc áo và một phần xe đạp",vali,534349,0
496,những gì bắt nguồn từ bình đầy đá,cây,546674,0
497,khuôn mặt lớn với số lượng lớn trên nó là gì,đồng hồ,384587,0
498,những chú mèo con đang ngủ trưa ở đâu,cái rổ,404349,3
499,những gì đang nằm cạnh một tấm gương và chứa đầy hoa,lọ cắm hoa,569700,0
500,màu của con mèo là gì,màu đen,404673,2
501,người đang giữ một dấu hiệu đi chậm lại ở đâu,áo vest,55882,3
502,có bao nhiêu người đàn ông đứng trước chiếc máy bay nhỏ,ba,525169,1
503,người đàn ông đang chụp ảnh mình ở đâu,gương,237118,3
504,những gì được hiển thị trên một cái đĩa,sandwich,575755,0
505,trên bàn ăn có bao nhiêu cái bánh gói,ba,44083,1
506,người đàn ông đang cưỡi trên đường là gì,xe đạp,466939,0
507,màu của cốc là gì,màu xanh lá,399547,2
508,có bao nhiêu chiếc máy bay đóng thế cùng nhau bay trên bầu trời,sáu,292639,1
509,những gì đã cập bến bởi một số thuyền nhỏ hơn,con thuyền,573709,0
510,những gì nằm trên vị trí tại nhà hàng,con chim,486846,0
511,có bao nhiêu người lướt sóng đang hoàn thành cuộc chạy của họ trên những con sóng nhỏ,hai,50511,1
512,cái gì dừng lại ở đoạn đường nối dẫn đến đường cao tốc,xe ô tô,365618,0
513,chiếc thuyền nhỏ với nhiều người trên nó đang di chuyển dọc theo hành trình phụ là gì,con thuyền,412690,0
514,hai con ngựa vằn ăn những gì nhau trong một khu vực mở,bãi cỏ,392260,0
515,cô gái đang chụp ảnh mình ở đâu,gương,160810,3
516,điều gì dẫn những con của cô ấy qua tuyết,gấu,561027,0
517,những gì đang bay trên đại dương vào một ngày nhiều mây,hải âu,515911,0
518,màu của bàn chải đánh răng là gì,màu cam,472390,2
519,một chiếc máy bay chiến tranh cũ đang ở đâu,ga-ra,423749,3
520,nhà vệ sinh trắng đang nằm ở đâu,phòng tắm,43340,3
521,những gì được cập cảng,con thuyền,575441,0
522,"những gì trong máy xay bao gồm quả việt quất, dâu tây và chuối",thành phần,501029,0
523,có gì ở một sân bay với bầu trời nhiều mây,máy bay,450483,0
524,"tính năng phòng tắm bẩn với ghế màu xanh, bồn tắm và giỏ giấy thải",nhà vệ sinh,552074,0
525,pizza nhỏ nấu ở đâu,lò vi sóng,458228,3
526,người đàn ông với chiếc mũ ngụy trang đang lấy cái gì,bức ảnh,409331,0
527,người phụ nữ sử dụng những gì đang mặc tất cả màu đen,bầu trời,439522,0
528,màu sắc của ấm đun nước là gì,màu xanh dương,394330,2
529,người phụ nữ và một đứa trẻ ngồi ở đâu,phòng bếp,75114,3
530,người phụ nữ đang chụp ảnh tự sướng ở đâu,phòng tắm,93553,3
531,những gì đứng trên đá với một cái miệng mở,gấu,519611,0
532,những người đứng sau một cánh cổng là gì và một số giữ,ván lướt sóng,551906,0
533,một con voi và một mô hình thị trấn thu nhỏ hiển thị,cái lều,456755,3
534,xe đạp đậu trên vỉa hè bị mất bánh trước,xe tay ga,370596,0
535,cậu bé đặt đồ dùng bằng bạc ở đâu,ngăn kéo,365819,3
536,màu của vòi nước là gì,màu vàng,176249,2
537,những gì đang đứng trong rừng cây,hươu cao cổ,504414,0
538,màu của lái xe là gì,màu đỏ,42529,2
539,có bao nhiêu con voi được nhìn thấy cùng nhau đi dạo trong tự nhiên,hai,430391,1
540,những gì đang được phục vụ tại một nhà hàng với nước,pizza,437412,0
541,màu của chiếc bình là gì,màu tía,418808,2
542,một vài đứa trẻ với ván trượt đứng ở đâu,đường phố,546473,3
543,có bao nhiêu người đang ngồi trong bàn ăn và cười,bốn,353435,1
544,có bao nhiêu quả bóng có bao nhiêu chiếc vợt tennis đang cố gắng đánh trúng,một,423481,1
545,những miếng pizza nằm ở đâu,thùng chứa,306569,3
546,những gì được lật mở trên sàn nhà,điện thoại,441577,0
547,màu của bộ đồ là gì,màu nâu,323646,2
548,những gì được kéo vào ga tàu,xe lửa,410951,0
549,màu của quần short là gì,màu xanh dương,427662,2
550,màu của quần là gì,màu xanh dương,555794,2
551,màu của chăn là gì,màu xanh dương,214478,2
552,con gấu trèo xuống đất đá và cây cối làm gì,đồi,361693,0
553,có gì đang ngồi trên sông,con thuyền,455040,0
554,màu của xe máy là gì,màu xanh lá,8944,2
555,đi văng trắng ở đâu,phòng,325665,3
556,màu của cà vạt là gì,màu xanh dương,61918,2
557,những gì đứng trước những tảng đá lớn và nhìn vào một cái cây,hươu cao cổ,496264,0
558,bồn rửa và kệ khăn tắm ở đâu,phòng tắm,178770,3
559,những gì đỗ bên trong cửa hàng gần lối vào,xe đạp,401550,0
560,những gì nằm ở phía trước của một cánh đồng cỏ,băng ghế,461007,0
561,trong sân chơi bóng chày bao nhiêu người cầm gậy,một,167337,1
562,cửa hàng trống đang ngồi ở đâu khi một bức tường đã bị cắt bỏ,bồn tắm,345598,3
563,cầu thủ bóng chày đang đu ở sân nhà là gì,gậy,570866,0
564,nhiều người chơi trên bãi biển với gì,diều,483311,0
565,con mèo đang đẩy đầu ở đâu,cửa,127744,3
566,có gì bên cạnh nhau,điện thoại,444770,0
567,cà chua đã nấu gì trên bàn gỗ,pizza,535933,0
568,những gì có thể ngáp hoặc có thể la hét,con mèo,519094,0
569,người đàn ông cưỡi những gì xuống một con đường trước một chiếc xe màu đỏ,ván trượt,476119,0
570,những gì cực kỳ quá tải do tải của nó,xe đẩy,561750,0
571,có bao nhiêu người lái máy trên mặt nước trong khi một người khác bị treo ở phía sau,một,85252,1
572,giếng làm gì với đèn ở trên và xung quanh nó,giường,387909,0
573,có bao nhiêu chai rượu được bày ra trên bàn với ly,ba,54541,1
574,những gì bơi qua một cái ao trống bên ngoài,con vịt,473015,0
